id,store_id,customer_id,payment_type,amount,datetime
8740,5,921,Credit card,127.7,10/23/2022 19:18
8741,3,154,Ewallet,343.39,7/6/2022 13:20
8742,2,506,Cash,274.04,10/8/2022 14:22
8743,1,208,Ewallet,392.47,11/17/2022 14:36
8744,4,351,Cash,79.49,6/28/2022 12:44
8745,4,22,Cash,33.95,8/8/2022 15:39
8746,3,900,Ewallet,38.99,11/11/2022 8:29
8747,5,342,Ewallet,213.08,7/22/2022 15:37
8748,2,839,Credit card,315.86,10/25/2022 11:50
8749,5,69,Cash,162.32,9/28/2022 15:38
8750,3,523,Credit card,261.1,6/22/2022 20:11
8751,1,48,Ewallet,360.71,8/7/2022 20:37
8752,3,218,Credit card,120.83,8/24/2022 13:33
8753,5,197,Cash,76.93,11/22/2022 17:27
8754,1,810,Cash,467.23,4/6/2022 14:10
8755,4,450,Cash,426.94,10/22/2022 20:25
8756,2,524,Credit card,485.22,5/5/2022 19:18
8757,1,579,Credit card,343.02,5/25/2022 20:31
8758,5,843,Credit card,297.82,3/8/2022 13:42
8759,2,992,Cash,336.36,9/28/2022 9:41
8760,2,329,Cash,252.21,8/26/2022 20:15
8761,3,319,Ewallet,375.67,9/12/2022 17:42
8762,3,283,Cash,293.32,4/14/2022 17:32
8763,2,64,Cash,112.5,12/22/2022 6:41
8764,3,153,Credit card,214.53,5/23/2022 11:47
8765,1,346,Credit card,249.67,9/14/2022 14:36
8766,2,470,Ewallet,25.88,9/23/2022 12:20
8767,1,109,Ewallet,227.65,12/11/2022 6:26
8768,3,157,Cash,344.04,7/10/2022 8:42
8769,1,609,Cash,42.91,5/12/2022 9:14
8770,2,428,Cash,331.52,10/27/2022 8:31
8771,2,64,Credit card,325.19,9/19/2022 11:41
8772,4,502,Cash,143.32,10/21/2022 7:45
8773,2,83,Credit card,19.97,3/3/2022 13:30
8774,5,489,Cash,67.88,10/6/2022 7:11
8775,4,918,Ewallet,167.36,5/29/2022 17:45
8776,5,943,Ewallet,259.77,12/5/2022 6:24
8777,5,830,Cash,233.8,3/27/2022 11:39
8778,3,869,Credit card,92.92,6/16/2022 11:49
8779,4,572,Cash,69.69,9/5/2022 16:13
8780,1,194,Ewallet,324.78,10/26/2022 10:35
8781,3,937,Cash,253.09,4/27/2022 17:29
8782,3,939,Ewallet,143.56,9/29/2022 8:37
8783,2,558,Ewallet,330.78,6/8/2022 14:36
8784,5,251,Ewallet,166.65,6/3/2022 6:27
8785,3,792,Ewallet,185.3,9/22/2022 12:23
8786,1,769,Ewallet,13.75,11/9/2022 16:24
8787,4,970,Credit card,314.89,6/17/2022 14:41
8788,5,938,Ewallet,24.95,7/24/2022 11:36
8789,2,596,Ewallet,151.73,4/7/2022 14:50
8790,3,626,Cash,187.1,6/18/2022 19:47
8791,5,242,Ewallet,207.42,5/18/2022 15:12
8792,3,526,Cash,213.66,10/4/2022 13:12
8793,3,288,Ewallet,220.73,4/26/2022 16:33
8794,4,764,Cash,92.66,5/11/2022 19:20
8795,3,483,Credit card,9.58,3/16/2022 13:32
8796,5,885,Cash,421.73,8/6/2022 6:36
8797,3,46,Cash,187.57,4/23/2022 14:38
8798,1,302,Cash,3.98,6/9/2022 7:12
8799,2,576,Credit card,9.16,7/28/2022 13:49
8800,2,848,Cash,299.52,9/28/2022 10:20
8801,1,36,Ewallet,318.65,3/2/2022 11:33
8802,5,422,Cash,149.55,3/30/2022 17:18
8803,3,887,Cash,240.64,4/24/2022 18:18
8804,4,926,Cash,174.3,6/1/2022 14:36
8805,5,811,Credit card,661.46,10/27/2022 18:12
8806,3,273,Cash,31.96,11/6/2022 14:23
8807,4,953,Ewallet,124.31,10/21/2022 19:36
8808,2,836,Cash,152.55,6/15/2022 6:43
8809,2,871,Credit card,252.75,9/30/2022 17:12
8810,2,833,Cash,256.13,7/14/2022 10:13
8811,3,471,Ewallet,301.31,6/20/2022 13:31
8812,3,826,Ewallet,193.1,6/11/2022 10:29
8813,4,840,Credit card,369.5,5/7/2022 17:12
8814,4,196,Ewallet,214.63,4/18/2022 8:32
8815,3,591,Ewallet,99.86,5/27/2022 18:16
8816,2,9,Credit card,195.53,12/26/2022 9:26
8817,5,720,Ewallet,80.55,5/20/2022 7:10
8818,2,509,Cash,335.28,12/8/2022 14:48
8819,4,388,Credit card,150.42,4/16/2022 9:16
8820,3,285,Credit card,179.91,8/1/2022 13:44
8821,1,363,Cash,361.7,8/9/2022 10:46
8822,1,535,Cash,91.25,6/2/2022 10:33
8823,1,632,Ewallet,400.31,10/18/2022 14:44
8824,5,304,Cash,140.89,6/2/2022 17:41
8825,2,687,Cash,226.76,8/25/2022 19:47
8826,3,986,Ewallet,110.85,3/28/2022 7:31
8827,1,579,Cash,132.67,10/11/2022 17:23
8828,5,578,Ewallet,414.2,4/26/2022 13:30
8829,2,318,Cash,214.14,11/13/2022 9:31
8830,4,248,Cash,2.58,9/14/2022 16:15
8831,5,155,Cash,461.49,6/3/2022 7:18
8832,1,674,Credit card,222.87,6/17/2022 9:30
8833,2,620,Credit card,351.23,5/8/2022 18:25
8834,4,968,Ewallet,345.55,5/10/2022 8:39
8835,1,107,Cash,140.12,9/5/2022 13:49
8836,3,640,Credit card,54.88,6/25/2022 19:25
8837,1,612,Ewallet,101.16,9/23/2022 7:32
8838,3,223,Credit card,407.55,9/24/2022 17:23
8839,4,218,Credit card,292.42,3/12/2022 11:49
8840,3,64,Ewallet,34.95,10/23/2022 17:28
8841,1,717,Ewallet,205.64,4/26/2022 16:23
8842,4,269,Ewallet,185.01,7/5/2022 20:44
8843,4,447,Cash,261.04,10/17/2022 12:30
8844,4,359,Ewallet,134.91,10/19/2022 9:42
8845,4,439,Cash,72.45,6/15/2022 15:11
8846,4,124,Credit card,112.55,3/1/2022 9:26
8847,3,798,Cash,160.77,8/19/2022 13:18
8848,4,185,Cash,132.86,11/13/2022 13:25
8849,1,759,Cash,82.9,10/11/2022 16:19
8850,4,730,Ewallet,13,8/15/2022 19:47
8851,3,880,Cash,133.29,7/11/2022 15:28
8852,2,614,Ewallet,293.69,8/1/2022 10:43
8853,5,126,Ewallet,239.16,6/5/2022 20:26
8854,3,589,Credit card,226.5,11/29/2022 7:43
8855,4,974,Cash,234.16,11/19/2022 18:29
8856,5,416,Ewallet,361.29,3/17/2022 10:12
8857,4,970,Ewallet,314.27,7/21/2022 18:38
8858,3,712,Ewallet,219.74,12/16/2022 18:12
8859,3,91,Cash,317.97,12/9/2022 18:50
8860,4,990,Credit card,300.1,3/27/2022 7:23
8861,2,49,Ewallet,255.14,9/3/2022 12:37
8862,5,64,Credit card,137.87,4/10/2022 15:30
8863,5,517,Credit card,198.64,12/6/2022 12:43
8864,2,473,Credit card,79.9,12/27/2022 13:14
8865,4,988,Credit card,235.77,6/7/2022 8:31
8866,5,625,Cash,25.96,8/17/2022 6:37
8867,5,442,Credit card,231.92,5/25/2022 9:22
8868,5,267,Credit card,167.56,6/19/2022 18:37
8869,1,957,Credit card,276.64,10/25/2022 11:35
8870,4,260,Ewallet,505.54,6/3/2022 19:20
8871,3,976,Ewallet,41.93,8/23/2022 8:38
8872,5,144,Ewallet,114.54,8/7/2022 8:47
8873,3,186,Credit card,263.75,7/8/2022 11:35
8874,1,186,Credit card,285.46,11/28/2022 10:49
8875,1,49,Ewallet,253.59,8/3/2022 11:44
8876,3,185,Cash,62.22,9/4/2022 17:10
8877,3,133,Credit card,309.51,7/3/2022 19:18
8878,3,931,Credit card,243.97,11/19/2022 12:29
8879,4,771,Cash,242.93,6/12/2022 11:34
8880,1,91,Cash,328.42,5/25/2022 17:31
8881,2,479,Cash,377.93,3/17/2022 18:35
8882,1,148,Credit card,2.69,5/30/2022 14:40
8883,1,113,Ewallet,400.59,5/15/2022 13:22
8884,3,679,Cash,285.43,11/24/2022 13:35
8885,4,971,Cash,279.25,12/20/2022 18:34
8886,3,279,Ewallet,197.88,5/15/2022 9:24
8887,3,535,Ewallet,285.23,11/17/2022 20:49
8888,2,96,Ewallet,165.59,8/29/2022 16:48
8889,1,939,Credit card,127.38,10/12/2022 13:11
8890,2,901,Cash,56.84,10/2/2022 9:14
8891,5,472,Credit card,134.26,10/2/2022 18:50
8892,1,316,Ewallet,220.18,8/30/2022 9:42
8893,5,390,Ewallet,362.92,9/29/2022 16:28
8894,3,92,Ewallet,160.75,6/7/2022 18:46
8895,3,629,Cash,113.58,4/19/2022 11:42
8896,5,841,Cash,183.7,8/6/2022 7:25
8897,4,497,Cash,89.86,8/5/2022 8:11
8898,4,520,Ewallet,115.76,12/30/2022 19:45
8899,3,270,Ewallet,284.03,11/23/2022 12:33
8900,2,990,Ewallet,432.29,12/26/2022 11:31
8901,2,399,Credit card,29.95,7/25/2022 14:16
8902,3,695,Cash,334.64,12/27/2022 13:10
8903,5,566,Cash,206.95,5/30/2022 7:10
8904,2,558,Credit card,43.42,5/23/2022 11:31
8905,2,96,Cash,198.25,11/1/2022 14:49
8906,3,749,Credit card,171.63,10/9/2022 15:23
8907,4,68,Credit card,63.92,5/21/2022 16:49
8908,3,193,Credit card,268.42,12/23/2022 8:36
8909,5,772,Cash,11.97,3/12/2022 10:50
8910,3,581,Credit card,463,12/6/2022 9:16
8911,2,267,Ewallet,211.15,4/26/2022 13:22
8912,4,323,Ewallet,59.23,5/7/2022 10:42
8913,3,790,Ewallet,191.16,10/16/2022 10:12
8914,5,245,Credit card,238.74,6/18/2022 19:36
8915,4,719,Ewallet,173.02,6/29/2022 15:29
8916,5,864,Cash,116.99,4/25/2022 12:50
8917,3,928,Ewallet,430.53,7/4/2022 19:25
8918,5,577,Credit card,146.8,3/22/2022 15:42
8919,5,759,Ewallet,227.19,7/29/2022 20:34
8920,2,637,Credit card,46.07,12/13/2022 6:46
8921,2,414,Ewallet,297.24,9/30/2022 15:23
8922,3,748,Credit card,238.76,7/27/2022 10:29
8923,1,720,Ewallet,169.98,9/7/2022 10:15
8924,3,249,Cash,460.21,6/13/2022 11:13
8925,4,553,Credit card,59.65,3/27/2022 16:36
8926,4,126,Cash,295.72,5/23/2022 12:40
8927,3,655,Credit card,315.64,9/13/2022 8:33
8928,2,179,Credit card,259.66,7/15/2022 13:26
8929,3,294,Cash,90.93,5/12/2022 20:49
8930,4,236,Credit card,310.57,12/25/2022 7:44
8931,1,871,Credit card,267.02,4/21/2022 19:42
8932,1,121,Credit card,156.43,5/26/2022 6:38
8933,1,654,Cash,63.43,6/28/2022 13:10
8934,5,264,Cash,326.08,10/30/2022 14:49
8935,5,711,Cash,355.4,4/19/2022 11:23
8936,3,698,Ewallet,178.1,12/22/2022 11:10
8937,3,115,Ewallet,271.04,9/7/2022 14:43
8938,4,201,Ewallet,183.83,11/1/2022 15:45
8939,5,961,Credit card,346.58,4/29/2022 15:26
8940,1,127,Ewallet,245.85,12/13/2022 14:20
8941,1,170,Credit card,333.45,8/17/2022 9:36
8942,1,749,Cash,174.76,10/23/2022 10:43
8943,1,730,Credit card,81.28,4/26/2022 13:23
8944,4,864,Cash,283.88,9/5/2022 11:24
8945,5,861,Cash,257.68,6/14/2022 19:32
8946,1,370,Ewallet,295.04,7/30/2022 7:29
8947,1,37,Ewallet,326.1,9/29/2022 19:42
8948,4,488,Ewallet,339.95,5/5/2022 13:30
8949,3,302,Ewallet,19.96,3/13/2022 12:39
8950,4,733,Cash,265.86,7/11/2022 20:35
8951,3,326,Ewallet,71.91,5/24/2022 8:43
8952,1,535,Ewallet,28.83,11/21/2022 15:49
8953,5,463,Ewallet,246.26,7/19/2022 14:48
8954,4,360,Credit card,272.01,3/25/2022 18:19
8955,1,249,Credit card,178.87,12/11/2022 10:35
8956,1,446,Cash,200.73,6/30/2022 9:49
8957,4,648,Credit card,405.36,9/30/2022 7:16
8958,1,93,Ewallet,389.62,12/6/2022 15:50
8959,2,45,Cash,58.53,8/2/2022 18:13
8960,5,863,Cash,384.62,6/30/2022 12:19
8961,3,858,Credit card,112.59,5/30/2022 12:20
8962,2,387,Cash,111.82,9/25/2022 6:46
8963,3,853,Credit card,44.91,7/24/2022 10:46
8964,1,181,Ewallet,7.96,12/23/2022 14:32
8965,4,314,Credit card,49.88,7/12/2022 15:17
8966,1,834,Cash,19.95,3/12/2022 9:31
8967,3,131,Ewallet,182.83,7/27/2022 6:21
8968,2,316,Ewallet,318.92,6/9/2022 19:44
8969,3,827,Cash,352.28,9/8/2022 12:15
8970,2,197,Credit card,171.27,3/26/2022 18:20
8971,3,423,Ewallet,129.87,4/3/2022 12:32
8972,2,891,Credit card,161.74,11/13/2022 11:46
8973,5,169,Credit card,71.88,12/16/2022 13:27
8974,1,683,Credit card,3.49,3/29/2022 13:29
8975,4,86,Credit card,324.6,5/24/2022 6:22
8976,5,507,Credit card,50.9,6/5/2022 10:31
8977,2,687,Credit card,3.16,4/16/2022 15:29
8978,3,260,Ewallet,84.84,7/3/2022 13:29
8979,4,114,Ewallet,85.9,4/13/2022 18:27
8980,4,700,Ewallet,93.14,6/5/2022 18:23
8981,3,65,Cash,95.75,9/30/2022 19:27
8982,4,153,Cash,159.32,3/12/2022 16:30
8983,2,431,Ewallet,147.13,9/2/2022 8:14
8984,5,491,Credit card,35.96,11/17/2022 20:44
8985,4,303,Cash,227.01,6/23/2022 8:30
8986,2,328,Credit card,139.04,5/15/2022 15:29
8987,3,814,Cash,285.28,5/23/2022 13:48
8988,4,300,Ewallet,63.1,12/17/2022 7:29
8989,5,86,Ewallet,6,5/15/2022 19:46
8990,4,688,Cash,239.77,8/23/2022 10:11
8991,2,434,Credit card,315.64,3/14/2022 9:18
8992,1,355,Credit card,109.92,10/25/2022 11:49
8993,2,593,Cash,108.86,5/17/2022 19:11
8994,3,861,Credit card,263.95,7/7/2022 9:27
8995,2,612,Credit card,60.72,11/22/2022 18:36
8996,3,761,Cash,371.07,5/11/2022 16:44
8997,2,663,Ewallet,93.77,4/6/2022 10:29
8998,1,316,Ewallet,206.36,6/17/2022 11:30
8999,4,605,Cash,248.33,7/24/2022 17:16
9000,2,90,Ewallet,388.83,3/22/2022 12:20
9001,5,343,Ewallet,360.82,10/20/2022 20:34
9002,4,655,Ewallet,55.83,7/16/2022 12:24
9003,1,164,Ewallet,117.89,10/9/2022 17:25
9004,4,647,Credit card,25.47,11/24/2022 14:27
9005,4,329,Cash,130.57,8/27/2022 12:22
9006,3,434,Credit card,217.41,3/8/2022 13:42
9007,5,286,Cash,348.11,9/22/2022 6:46
9008,4,640,Ewallet,254.72,6/23/2022 17:14
9009,3,517,Credit card,53.18,11/28/2022 9:22
9010,5,662,Credit card,257.83,4/24/2022 14:20
9011,4,189,Ewallet,155.82,7/3/2022 16:39
9012,2,975,Ewallet,128.85,9/9/2022 6:33
9013,4,895,Cash,51.88,6/16/2022 9:45
9014,4,850,Credit card,119.07,9/18/2022 8:23
9015,2,325,Credit card,212.57,6/13/2022 6:27
9016,2,864,Cash,270.85,8/10/2022 10:42
9017,2,771,Ewallet,53.91,4/14/2022 16:40
9018,4,207,Cash,64.95,5/18/2022 20:40
9019,1,149,Cash,168.1,5/19/2022 15:15
9020,1,148,Credit card,292.05,7/9/2022 9:41
9021,5,654,Credit card,123.59,3/1/2022 14:28
9022,2,925,Credit card,271.6,3/7/2022 6:34
9023,3,564,Ewallet,18,10/5/2022 11:10
9024,3,604,Credit card,66.95,12/17/2022 9:12
9025,2,527,Credit card,25.11,5/8/2022 16:30
9026,5,263,Credit card,289.91,10/8/2022 6:48
9027,3,259,Cash,161.13,3/18/2022 20:35
9028,2,852,Credit card,109.78,12/26/2022 11:31
9029,1,369,Cash,79.9,4/24/2022 19:41
9030,3,639,Credit card,89.35,8/24/2022 13:21
9031,4,555,Cash,324.39,9/8/2022 13:43
9032,5,977,Ewallet,17.9,6/1/2022 9:15
9033,1,935,Cash,47.94,6/9/2022 12:11
9034,1,450,Credit card,135.44,9/29/2022 8:23
9035,3,505,Ewallet,301.08,10/11/2022 14:24
9036,4,680,Ewallet,132.97,6/24/2022 10:19
9037,4,409,Ewallet,498.89,7/19/2022 14:14
9038,3,930,Ewallet,32.94,6/7/2022 16:47
9039,3,951,Credit card,402.39,8/1/2022 15:45
9040,3,433,Ewallet,357.04,11/26/2022 19:29
9041,4,293,Credit card,543.03,7/2/2022 13:19
9042,5,687,Ewallet,540.56,12/6/2022 7:48
9043,5,796,Ewallet,398.79,6/23/2022 20:42
9044,1,170,Credit card,162.3,12/30/2022 17:18
9045,3,137,Credit card,79.84,5/8/2022 10:23
9046,5,515,Cash,201.45,11/10/2022 15:43
9047,2,810,Ewallet,165.84,3/25/2022 15:33
9048,5,946,Cash,304.26,3/30/2022 6:21
9049,3,804,Ewallet,42.89,5/7/2022 10:36
9050,3,21,Credit card,145.11,12/29/2022 19:22
9051,5,203,Credit card,92.39,12/10/2022 20:15
9052,4,225,Credit card,307.66,12/24/2022 16:36
9053,3,962,Credit card,55.92,7/15/2022 8:34
9054,2,493,Cash,286.2,11/17/2022 17:11
9055,5,463,Credit card,113.89,7/12/2022 15:22
9056,5,263,Ewallet,305.8,3/8/2022 8:45
9057,4,355,Ewallet,210.87,9/19/2022 6:43
9058,2,845,Ewallet,395.31,5/28/2022 14:31
9059,4,254,Cash,179.9,4/27/2022 18:10
9060,5,670,Ewallet,164.3,6/9/2022 17:40
9061,4,190,Cash,299.14,4/19/2022 8:12
9062,2,709,Cash,269.47,5/7/2022 6:49
9063,1,620,Credit card,107.6,7/28/2022 13:45
9064,2,159,Credit card,421.33,7/17/2022 11:17
9065,5,750,Ewallet,371.81,11/21/2022 13:21
9066,5,737,Ewallet,59.95,3/5/2022 18:30
9067,2,59,Credit card,378.63,5/30/2022 6:12
9068,1,395,Cash,20.97,5/25/2022 20:48
9069,5,672,Credit card,22.99,8/9/2022 14:35
9070,3,398,Ewallet,349.49,12/17/2022 17:23
9071,4,488,Cash,691.02,6/18/2022 14:33
9072,1,586,Cash,253.17,4/23/2022 15:24
9073,2,539,Credit card,225.1,4/7/2022 15:16
9074,5,265,Credit card,538.95,12/24/2022 9:28
9075,3,860,Cash,71.83,11/23/2022 10:24
9076,4,318,Credit card,256.11,6/12/2022 10:39
9077,1,935,Credit card,321.55,7/8/2022 11:22
9078,3,806,Credit card,327.84,11/23/2022 6:10
9079,4,137,Cash,260.63,8/29/2022 14:39
9080,4,133,Credit card,143.81,12/6/2022 9:17
9081,5,359,Ewallet,191.52,10/23/2022 9:35
9082,2,79,Cash,210.44,9/4/2022 6:19
9083,3,742,Cash,209.24,9/4/2022 13:25
9084,1,823,Credit card,194.21,7/8/2022 14:11
9085,2,117,Ewallet,262.7,11/19/2022 6:16
9086,2,880,Credit card,5,4/24/2022 16:40
9087,3,321,Cash,350.79,6/28/2022 8:14
9088,5,910,Credit card,186.2,6/14/2022 19:37
9089,3,215,Ewallet,238.91,6/7/2022 7:48
9090,3,446,Cash,139.55,5/13/2022 8:44
9091,5,336,Ewallet,30.32,12/13/2022 17:23
9092,1,47,Credit card,459.35,8/27/2022 6:32
9093,3,721,Ewallet,215.13,8/29/2022 17:49
9094,1,134,Ewallet,59.9,5/11/2022 17:28
9095,5,830,Cash,55.45,12/4/2022 19:16
9096,3,384,Credit card,194.76,4/16/2022 9:13
9097,5,697,Credit card,471.56,10/27/2022 14:22
9098,5,967,Cash,99.5,4/26/2022 14:36
9099,4,204,Credit card,120.7,5/17/2022 13:40
9100,4,252,Cash,39.99,8/8/2022 17:49
9101,1,580,Ewallet,45.43,6/11/2022 15:13
9102,4,737,Cash,358.46,9/12/2022 7:39
9103,4,517,Cash,140.78,10/21/2022 7:33
9104,3,591,Credit card,38.32,3/12/2022 20:37
9105,4,466,Ewallet,104.78,9/15/2022 6:31
9106,2,394,Credit card,63.66,6/13/2022 11:15
9107,5,567,Ewallet,58.41,6/6/2022 7:43
9108,4,201,Ewallet,61.37,4/24/2022 14:32
9109,5,85,Credit card,38.32,10/16/2022 16:24
9110,3,64,Cash,190.73,9/2/2022 15:17
9111,5,206,Credit card,478.86,3/18/2022 15:34
9112,5,955,Credit card,476.1,8/10/2022 18:39
9113,2,197,Ewallet,49.89,7/17/2022 12:22
9114,1,751,Ewallet,15.92,7/1/2022 14:13
9115,5,439,Ewallet,137.17,4/2/2022 19:30
9116,2,679,Ewallet,245.24,10/13/2022 6:37
9117,2,802,Ewallet,143.48,8/3/2022 8:25
9118,5,191,Cash,56.91,9/16/2022 12:18
9119,5,555,Ewallet,103.18,12/24/2022 6:31
9120,4,894,Cash,280.92,4/1/2022 13:37
9121,1,4,Ewallet,474.21,3/7/2022 20:10
9122,4,920,Ewallet,19.98,6/15/2022 7:18
9123,5,174,Ewallet,212.27,6/25/2022 15:13
9124,2,123,Ewallet,302.49,8/30/2022 10:47
9125,1,958,Cash,336.91,7/7/2022 9:14
9126,5,20,Cash,221.17,6/6/2022 20:28
9127,2,546,Cash,267.69,7/24/2022 15:14
9128,4,852,Cash,77.86,9/13/2022 13:26
9129,2,841,Ewallet,108.36,5/30/2022 15:49
9130,5,288,Ewallet,87.9,3/15/2022 9:22
9131,5,881,Cash,283.38,4/7/2022 14:40
9132,1,119,Cash,158.77,6/6/2022 7:44
9133,5,543,Credit card,319.77,8/11/2022 6:37
9134,4,754,Ewallet,410.63,9/28/2022 13:24
9135,2,701,Ewallet,107.81,8/7/2022 9:39
9136,4,874,Cash,506.45,8/10/2022 8:30
9137,5,610,Cash,5.99,6/20/2022 19:18
9138,2,631,Cash,120.85,8/11/2022 7:38
9139,4,262,Credit card,129.62,9/1/2022 6:14
9140,2,885,Credit card,229.92,8/19/2022 7:24
9141,5,769,Credit card,247.26,9/11/2022 6:28
9142,1,915,Ewallet,295.8,5/3/2022 8:19
9143,5,418,Ewallet,84.41,11/4/2022 14:39
9144,2,723,Cash,108.74,4/29/2022 18:15
9145,1,7,Ewallet,36.93,7/1/2022 18:34
9146,3,809,Cash,449.13,8/2/2022 6:48
9147,5,564,Ewallet,57.86,6/8/2022 11:41
9148,4,486,Ewallet,282.57,8/17/2022 19:38
9149,3,913,Cash,9.98,9/3/2022 14:43
9150,5,179,Ewallet,200.44,11/24/2022 13:44
9151,5,295,Credit card,297.15,3/22/2022 14:15
9152,4,511,Credit card,480.45,4/10/2022 8:39
9153,4,700,Cash,23.92,4/28/2022 13:35
9154,5,944,Cash,438.5,7/18/2022 10:45
9155,2,837,Cash,20.97,11/26/2022 9:27
9156,4,923,Credit card,341.7,9/15/2022 14:39
9157,3,77,Cash,458.31,12/28/2022 8:33
9158,1,205,Credit card,77.35,3/23/2022 13:44
9159,3,216,Ewallet,109.69,3/3/2022 19:46
9160,2,505,Ewallet,96.4,6/2/2022 6:15
9161,5,574,Ewallet,341.19,6/24/2022 7:24
9162,5,437,Cash,169.82,6/20/2022 12:17
9163,5,218,Credit card,268.84,11/29/2022 20:47
9164,4,534,Ewallet,173.76,7/27/2022 10:10
9165,1,959,Ewallet,270.18,12/18/2022 15:26
9166,5,702,Cash,407.83,12/15/2022 12:45
9167,1,882,Ewallet,264.38,5/27/2022 20:14
9168,3,487,Ewallet,115.31,11/12/2022 8:45
9169,4,413,Cash,79.92,8/30/2022 20:16
9170,4,412,Credit card,25,6/30/2022 8:36
9171,4,510,Credit card,120.85,3/30/2022 7:21
9172,5,241,Credit card,281.98,11/12/2022 17:47
9173,4,777,Credit card,102.28,4/23/2022 20:29
9174,1,738,Credit card,187.37,9/29/2022 10:15
9175,1,346,Ewallet,23.96,9/21/2022 17:30
9176,3,635,Ewallet,268.37,7/18/2022 11:48
9177,5,499,Cash,190.9,11/30/2022 12:29
9178,2,207,Ewallet,223.17,10/19/2022 12:15
9179,5,805,Ewallet,335.15,5/29/2022 15:22
9180,3,27,Ewallet,110.75,4/11/2022 19:24
9181,1,247,Cash,12.99,12/10/2022 7:45
9182,1,409,Ewallet,345.45,7/24/2022 14:17
9183,3,966,Cash,320.37,9/9/2022 17:23
9184,3,763,Credit card,85.9,8/14/2022 8:50
9185,3,142,Cash,376.8,5/19/2022 15:40
9186,5,312,Credit card,132.38,10/15/2022 11:24
9187,2,792,Ewallet,160.84,12/1/2022 6:40
9188,5,328,Credit card,161.42,12/3/2022 14:34
9189,2,279,Credit card,210.29,3/23/2022 20:24
9190,3,993,Credit card,197.9,10/30/2022 10:49
9191,1,256,Cash,15.95,8/13/2022 6:44
9192,3,223,Cash,439.02,8/27/2022 13:19
9193,2,575,Ewallet,261.65,10/6/2022 15:45
9194,1,502,Cash,142.68,12/28/2022 8:12
9195,1,374,Cash,361.13,3/5/2022 13:17
9196,5,348,Credit card,73.83,7/30/2022 10:48
9197,4,898,Credit card,114.85,6/10/2022 16:45
9198,3,542,Credit card,39.61,7/19/2022 14:34
9199,4,732,Credit card,140.45,3/7/2022 15:50
9200,3,879,Cash,180.4,4/12/2022 9:45
9201,2,430,Credit card,72.15,12/16/2022 15:37
9202,5,762,Cash,419.5,9/7/2022 16:50
9203,4,21,Credit card,179.12,11/20/2022 8:17
9204,3,252,Ewallet,15.98,3/14/2022 12:46
9205,2,105,Cash,248.94,3/26/2022 12:26
9206,3,312,Ewallet,8.98,5/21/2022 8:12
9207,5,817,Credit card,622.03,8/17/2022 15:14
9208,5,573,Cash,58.47,6/28/2022 12:50
9209,5,233,Cash,306.77,4/16/2022 7:29
9210,1,772,Cash,34.14,12/5/2022 20:28
9211,3,972,Credit card,356.11,12/5/2022 13:18
9212,4,402,Ewallet,245.03,8/10/2022 7:46
9213,3,628,Ewallet,439.71,4/29/2022 20:33
9214,1,388,Cash,254.58,11/9/2022 20:29
9215,3,507,Cash,210.21,11/27/2022 14:18
9216,4,148,Cash,207.56,8/12/2022 13:43
9217,4,945,Credit card,164.27,6/6/2022 18:48
9218,3,290,Ewallet,143.77,9/28/2022 14:23
9219,2,716,Ewallet,247.33,12/6/2022 11:15
9220,2,390,Cash,19.53,7/26/2022 11:21
9221,5,811,Cash,393.7,12/25/2022 12:38
9222,5,659,Credit card,396.9,11/6/2022 16:31
9223,4,280,Ewallet,408.85,9/22/2022 9:33
9224,2,726,Ewallet,192.11,7/3/2022 13:17
9225,1,408,Ewallet,165.53,8/24/2022 17:48
9226,5,438,Ewallet,115.33,12/23/2022 15:33
9227,2,75,Ewallet,77.05,9/13/2022 19:45
9228,1,634,Cash,263.87,8/13/2022 12:22
9229,2,503,Cash,216.21,8/21/2022 10:16
9230,1,244,Ewallet,364.59,11/19/2022 13:43
9231,3,171,Ewallet,212.79,10/17/2022 6:10
9232,1,982,Cash,250.75,4/24/2022 9:37
9233,5,126,Ewallet,167.6,11/20/2022 12:40
9234,5,66,Ewallet,11.98,4/16/2022 15:28
9235,4,496,Ewallet,63.96,9/16/2022 17:35
9236,2,241,Ewallet,157.84,11/12/2022 14:47
9237,1,849,Credit card,207.01,12/14/2022 11:41
9238,4,913,Ewallet,393.32,10/7/2022 7:37
9239,1,430,Credit card,266.98,5/19/2022 18:36
9240,1,238,Cash,215.76,12/14/2022 16:21
9241,5,711,Cash,178.58,6/6/2022 7:23
9242,3,350,Ewallet,413,7/19/2022 20:21
9243,2,148,Ewallet,377.93,9/28/2022 6:29
9244,2,423,Ewallet,112.44,7/16/2022 18:25
9245,4,241,Credit card,40.87,8/22/2022 18:23
9246,2,562,Credit card,19.47,8/30/2022 8:50
9247,4,113,Cash,486.88,8/23/2022 20:20
9248,5,75,Ewallet,37.94,3/16/2022 13:21
9249,4,419,Ewallet,115.77,5/4/2022 7:35
9250,2,24,Credit card,45.5,10/25/2022 14:11
9251,5,778,Cash,340.18,11/1/2022 7:40
9252,4,368,Credit card,406.36,11/18/2022 19:25
9253,2,675,Cash,453.61,4/16/2022 11:10
9254,2,486,Credit card,28.38,5/12/2022 9:21
9255,5,107,Cash,93.89,4/28/2022 15:49
9256,3,516,Cash,89.91,9/14/2022 7:39
